-DOCSTART- -X- -X- O
the DT B-NP O
a DT I-NP O
priori NN I-NP O
probabilities NNS I-NP O
of IN B-PP O
the DT B-NP O
various JJ I-NP O
feature NN I-NP O
values NNS I-NP O
of IN B-PP O
feature NN B-NP O
F NN I-NP O
: : O O
H NNP B-NP O
( : I-NP O
C NNP I-NP O
) : I-NP O
Eveva NNP I-NP O
es NNS I-NP O
( : I-NP O
F NN I-NP O
) : I-NP O
P NNP I-NP O
( : I-NP O
v NN I-NP O
) : I-NP O
× : I-NP O
H NNP I-NP O
( : I-NP O
QF=v NN I-NP O
] : I-NP O
) : I-NP O
( : I-NP O
6 CD I-NP O
) CD I-NP O
Here NNP O O
, , O O
H NNP B-NP B-TERM
( NNP I-NP I-TERM
C NNP I-NP I-TERM
) NNP I-NP I-TERM
is VBZ B-VP O
the DT B-NP B-DEF
class NN I-NP I-DEF
entropy NN I-NP I-DEF
, , O I-DEF
defined VBD B-VP I-DEF
as IN B-PP I-DEF
H NNP B-NP I-DEF
( NNP I-NP I-DEF
C NNP I-NP I-DEF
) NNP I-NP I-DEF
=~ NNP I-NP I-DEF
P NNP I-NP I-DEF
( NNP I-NP I-DEF
c NN I-NP I-DEF
) : I-NP I-DEF
log NN B-VP I-DEF
2P CD B-PP I-DEF
( CD B-NP I-DEF
c NN I-NP I-DEF
) : I-NP I-DEF
. . O O

The DT B-NP O
knowledge NN I-NP B-TERM
sources NNS I-NP I-TERM
for IN B-PP O
future JJ B-NP O
identification NN I-NP O
of IN B-PP O
organizations NNS B-NP O
are VBP B-VP O
the DT B-NP B-DEF
accumulated VBN I-NP I-DEF
lists NNS I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
organization NN I-NP I-DEF
names VBZ I-NP I-DEF
, , O I-DEF
the DT B-NP I-DEF
proper NN I-NP I-DEF
names VBZ I-NP I-DEF
of IN B-PP I-DEF
organizations NNS B-NP I-DEF
and CC O I-DEF
the DT B-NP I-DEF
organization NN I-NP I-DEF
types NNS I-NP I-DEF
. . O O

A DT B-NP O
substitution NN I-NP B-TERM
represents VBZ B-VP O
a DT B-NP B-DEF
case NN I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
string NN I-NP I-DEF
metrics NNS I-NP I-DEF
in IN B-PP I-DEF
which WDT B-NP I-DEF
not RB I-NP I-DEF
only RB I-NP I-DEF
a DT I-NP I-DEF
word NN I-NP I-DEF
is VBZ B-VP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
wrong JJ I-NP I-DEF
place NN I-NP I-DEF
, , O O
but CC O O
the DT B-NP O
word NN I-NP O
that IN I-NP O
should MD B-VP O
have VB I-VP O
been VBN I-VP O
in IN B-PP O
that DT B-NP O
place NN I-NP O
is VBZ B-VP O
somewhere RB O O
else RB O O
, , O O
Therefore NNP O O
, , O O
substitutions NNS O O
, , O O
more RBR O O
than IN O O
moves NNS O O
or CC O O
insertions NNS O O
or CC O O
deletions NNS O O
, , O O
represent VBP B-VP O
grave VBP O O
cases NNS O O
of IN B-PP O
word NN O O
order NN O O
anomalies NNS O O
. . O O

Extraction NN B-NP B-TERM
Pattem NNP I-NP I-TERM
Library NNP I-NP I-TERM
-which NNP I-NP O
contains VBZ B-VP B-DEF
the DT B-NP I-DEF
set NN I-NP I-DEF
of IN B-PP I-DEF
extraction NN B-NP I-DEF
patterns NNS I-NP I-DEF
learned VBD B-VP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
lab NN I-NP I-DEF
, , O I-DEF
one CD B-NP I-DEF
set NN I-NP I-DEF
per IN B-PP I-DEF
scenario NN B-NP I-DEF
template NN I-NP I-DEF
-to -NONE- O I-DEF
extract NN B-VP I-DEF
specific NN B-NP I-DEF
types NNS I-NP I-DEF
of IN B-PP I-DEF
information NN B-NP I-DEF
from IN B-PP I-DEF
the DT O I-DEF
input NN O I-DEF
Korean NNP O I-DEF
documents NNS O I-DEF
, , O I-DEF
once RB B-VP I-DEF
parsed VBD I-VP I-DEF
. . O O

Forty-nine JJ B-NP O
of IN B-PP O
the DT B-NP O
OCR-ed JJ I-NP O
`` `` I-NP O
words NNS I-NP O
`` `` O O
are VBP B-VP O
treated VBN I-VP O
as IN B-PP O
`` `` O O
not RB B-NP B-DEF
found VBN I-NP I-DEF
words NNS I-NP I-DEF
`` `` O O
( : B-VP O
NFWs NNP B-NP B-TERM
) : I-NP O
by IN B-PP O
the DT B-NP O
MT NNP I-NP O
engine NN I-NP O
, , O O
even RB O O
though IN O O
they PRP B-NP O
may MD B-VP O
in IN B-PP O
fact NN B-NP O
be VB B-VP O
actual JJ B-NP O
Spanish JJ I-NP O
words NNS I-NP O
. . O O

At- NN B-NP B-TERM
tribute NN I-NP I-TERM
Evaluation NNP I-NP I-TERM
is VBZ B-VP O
the DT B-NP B-DEF
process NN I-NP I-DEF
of IN B-PP I-DEF
computing NN B-VP I-DEF
values NNS B-NP I-DEF
for IN B-PP I-DEF
every DT B-NP I-DEF
attribute NN I-NP I-DEF
instance NN I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
tree NN I-NP I-DEF
according VBG B-VP I-DEF
to TO B-PP I-DEF
the DT B-NP I-DEF
semantic JJ I-NP I-DEF
rules NNS I-NP I-DEF
defined VBN B-VP I-DEF
for IN B-PP I-DEF
each DT B-NP I-DEF
production NN I-NP I-DEF
. . O O

The DT B-NP O
parsers NNS I-NP O
combine VBP B-VP O
lexical JJ B-NP O
indices NNS I-NP O
such JJ B-PP O
as IN I-PP O
discourse NN B-NP B-DEF
markers NNS I-NP I-DEF
with IN B-PP I-DEF
formatting VBG B-NP I-DEF
instructions NNS I-NP I-DEF
( : B-VP O
HTML NNP B-NP B-TERM
tags NNS I-NP I-TERM
) : B-VP O
for IN B-PP O
analyzing NN B-VP O
enumerations NNS B-NP O
and CC O O
associated VBN B-VP O
initializers NNS B-NP O
. . O O

Conversational NNP B-NP B-TERM
grunts NNS I-NP I-TERM
, , O O
such JJ B-PP B-DEF
as IN I-PP I-DEF
uhhuh NN B-NP I-DEF
, , O I-DEF
un-hn NNP B-NP I-DEF
, , I-NP I-DEF
rnrn NN I-NP I-DEF
, , O I-DEF
and CC O I-DEF
oh NN B-NP I-DEF
are VBP B-VP I-DEF
ubiquitous JJ O I-DEF
in IN B-PP I-DEF
spoken NN B-NP I-DEF
English NNP I-NP I-DEF
, , O I-DEF
but CC O I-DEF
no DT B-NP I-DEF
satisfactory NN I-NP I-DEF
scheme NN I-NP I-DEF
for IN B-PP I-DEF
transcribing NN B-VP I-DEF
these DT B-NP I-DEF
items NNS I-NP I-DEF
exists NNS B-VP I-DEF
. . O O

which WDT B-NP O
makes VBZ B-VP O
the DT B-NP O
crucial JJ I-NP O
distinction NN I-NP O
between IN B-PP O
nucleus NN B-NP B-TERM
, , O O
which WDT B-NP O
is VBZ B-VP O
the DT B-NP B-DEF
most RBS I-NP I-DEF
important JJ I-NP I-DEF
part NN I-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
message NN I-NP I-DEF
, , O O
and CC O O
satellite VB B-NP B-TERM
, , O O
which WDT B-NP O
is VBZ B-VP O
the DT B-NP B-DEF
peripheral JJ I-NP I-DEF
part NN I-NP I-DEF
of IN B-PP I-DEF
the DT O I-DEF
message NN O I-DEF
. . O O

( NN B-NP O
7 CD I-NP O
) CD I-NP O
cEClass NNP I-NP B-TERM
H NNP I-NP I-TERM
( NNP I-NP I-TERM
C NNP I-NP O
[ NNP O O
F=v NNP B-NP O
] NNP O B-TERM
) NNP B-NP I-TERM
is VBZ B-VP O
the DT B-NP B-DEF
class NN I-NP I-DEF
entropy NN I-NP I-DEF
computed VBD B-VP I-DEF
over IN B-PP I-DEF
the DT B-NP I-DEF
subset NN I-NP I-DEF
of IN B-PP I-DEF
instances NNS B-NP I-DEF
that WDT I-NP I-DEF
have VBP B-VP I-DEF
v VBP O I-DEF
as IN B-PP I-DEF
value NN B-NP I-DEF
for IN B-PP I-DEF
Fi NNP B-NP I-DEF
. . O O

The DT B-NP O
reasoning NN I-NP B-TERM
model NN I-NP I-TERM
consists NNS B-VP B-DEF
of IN B-PP I-DEF
two CD B-NP I-DEF
functionally RB I-NP I-DEF
linked VBN I-NP I-DEF
parts NNS I-NP I-DEF
: : O I-DEF
1 LS B-NP I-DEF
) : I-NP I-DEF
a DT I-NP I-DEF
model NN I-NP I-DEF
of IN B-PP I-DEF
human JJ B-NP I-DEF
motivational JJ I-NP I-DEF
sphere NN I-NP I-DEF
; : O I-DEF
2 CD B-NP I-DEF
) CD I-NP I-DEF
reasoning NN I-NP I-DEF
schemes NNS I-NP I-DEF
. . O O

Our PRP$ B-NP O
device NN I-NP O
for IN B-PP O
this DT B-NP O
is VBZ B-VP O
a DT B-NP O
construction NN I-NP B-TERM
SYNC NNP B-PP I-TERM
which WDT B-NP O
pairs NNS I-NP B-DEF
a DT I-NP I-DEF
description NN I-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
gesture NN I-NP I-DEF
G NNP I-NP I-DEF
with IN B-PP I-DEF
the DT B-NP I-DEF
syntactic JJ I-NP I-DEF
structure NN I-NP I-DEF
of IN B-PP I-DEF
a DT O I-DEF
spoken NN O I-DEF
constituent NN O I-DEF
c NN O I-DEF
: : O O
SYNC NNP O O
( : O O
2 CD O O
) CD O O
G NNP O O
C NNP O O
The NNP O O
temporal JJ O O
interpretation NN O O
of IN B-PP O
( NNP O O
2 CD O O
) CD O O
mirrors NNS B-VP O
the DT O O
rules NNS O O
for IN B-PP O
surface NN O O
synchrony NN O O
between IN B-PP O
speech NN O O
and CC O O
gesture NN O O
presented VBD B-VP O
in IN B-PP O
( CD O O
Cassell NNP O O
et NN O O
al. NNP O O
, , O O
1994 CD O O
) : O O
. . O O

scription NN B-NP O
as IN B-PP O
a DT B-NP O
set NN I-NP O
of IN B-PP O
constraints NNS B-NP O
-each JJ I-NP O
constraint NN I-NP B-TERM
is VBZ B-VP O
an DT B-NP B-DEF
atomic JJ I-NP I-DEF
formula NN I-NP I-DEF
with IN B-PP I-DEF
free JJ B-NP I-DEF
variables NNS I-NP I-DEF
that WDT I-NP I-DEF
specifies NNS B-VP I-DEF
the DT B-NP I-DEF
requirement NN I-NP I-DEF
that IN B-PP I-DEF
some DT B-NP I-DEF
lexical JJ I-NP I-DEF
meaning NN I-NP I-DEF
contributes NNS B-VP I-DEF
to TO B-PP I-DEF
the DT O I-DEF
description NN O I-DEF
; : O O
the DT O O
variables NNS O B-TERM
are VBP B-VP O
placeholders NNS O B-DEF
for IN B-PP I-DEF
the DT O I-DEF
discourse NN O I-DEF
entities NNS O I-DEF
that WDT B-PP I-DEF
the DT O I-DEF
description NN O I-DEF
identifies NNS B-VP I-DEF
. . O O

A DT B-NP O
graph-based JJ I-NP B-TERM
operator NN I-NP I-TERM
defines NNS B-VP B-DEF
a DT B-NP I-DEF
transformation NN I-NP I-DEF
on IN B-PP I-DEF
a DT B-NP I-DEF
multi-document JJ I-NP I-DEF
graph NN I-NP I-DEF
( : I-NP I-DEF
MDG NNP I-NP I-DEF
) : I-NP I-DEF
G NNP I-NP I-DEF
which WDT I-NP I-DEF
preserves VBZ B-VP I-DEF
some DT B-NP I-DEF
of IN B-PP I-DEF
its PRP$ B-NP I-DEF
properties NNS I-NP I-DEF
while IN O I-DEF
reducing VBG B-VP I-DEF
the DT B-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
nodes NNS B-NP I-DEF
. . O O

The DT B-NP O
passive JJ I-NP B-TERM
vocabulary NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
large JJ I-NP I-DEF
dictionary NN I-NP I-DEF
containing VBG B-VP I-DEF
over IN B-PP I-DEF
380 CD B-NP I-DEF
,000 -NONE- I-NP I-DEF
word NN I-NP I-DEF
forms NNS I-NP I-DEF
. . O O

ALLiS NNP B-NP B-TERM
( : I-NP I-TERM
Architecture NNP I-NP I-TERM
for IN B-PP I-TERM
Learning NNP B-VP I-TERM
Linguistic NNP B-NP I-TERM
Structure NNP I-NP I-TERM
) NNP I-NP I-TERM
( NNP I-NP O
D6jean NNP I-NP O
, , O O
2000a CD B-NP O
) : I-NP O
, , O O
( : B-NP O
D6jean NNP I-NP O
, , O O
2000b CD B-NP O
) : I-NP O
is VBZ B-VP O
a DT B-NP B-DEF
symbolic JJ I-NP I-DEF
machine NN I-NP I-DEF
learning NN I-NP I-DEF
system NN I-NP I-DEF
. . O O

frequency NN B-NP B-TERM
of IN B-PP I-TERM
answers NNS B-NP I-TERM
: : O O
The DT B-NP B-DEF
frequency NN I-NP I-DEF
of IN B-PP I-DEF
occurrence NN B-NP I-DEF
of IN B-PP I-DEF
facts NNS B-NP I-DEF
in IN B-PP I-DEF
a DT B-NP I-DEF
collection NN I-NP I-DEF
of IN B-PP I-DEF
documents NNS B-NP I-DEF
has VBZ B-VP I-DEF
an DT B-NP I-DEF
impact NN I-NP I-DEF
on IN B-PP I-DEF
the DT B-NP I-DEF
performance NN I-NP I-DEF
of IN B-PP I-DEF
systems NNS O I-DEF
. . O O

UCE NN B-NP B-TERM
filtering VBG I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
text NN I-NP I-DEF
categorization NN I-NP I-DEF
task NN I-NP I-DEF
. . O O

The DT B-NP O
target NN I-NP O
string VBG I-NP O
IfV~ NN I-NP O
is VBZ B-VP O
then RB I-VP O
chosen VBN I-VP O
from IN B-PP O
all DT B-NP O
possible JJ I-NP O
reorderings NNS I-NP O
2 CD I-NP O
of IN B-PP O
I PRP B-NP O
? . O O
VT NNP O O
= NNP O O
argmax NN B-NP O
P NNP I-NP O
( NNP I-NP O
Ws NNP I-NP O
, , O O
WT NNP B-NP O
) NNP I-NP O
( NNP I-NP O
2 CD I-NP O
) CD I-NP O
WT NNP I-NP O
[ NNP I-NP O
TV~ NNP I-NP O
= NNP I-NP O
arg NN I-NP O
max NN I-NP O
P NNP I-NP O
( NNP I-NP O
I~VT NNP I-NP O
I NNP I-NP O
AT NNP B-VP O
) NNP I-VP O
( NNP B-NP O
3 CD I-NP O
) CD I-NP O
WTE~W JJ I-NP O
T NNP I-NP O
where WRB O O
AT NNP B-NP B-TERM
is VBZ B-VP O
the DT O B-DEF
target NN O I-DEF
language NN O I-DEF
model NN O I-DEF
and CC O O
AWT NNP O B-TERM
are VBP B-VP O
the DT O B-DEF
different JJ O I-DEF
reorderings NNS O I-DEF
of IN B-PP I-DEF
WT NNP O I-DEF
. . O O

The DT B-NP O
root NN I-NP O
node NN I-NP O
corresponds NNS I-NP O
to TO B-PP O
the DT B-NP O
null NN I-NP O
RRE NNP I-NP O
, , O O
and CC O O
so RB O O
the DT B-NP O
position NN I-NP B-TERM
set VBD B-VP I-TERM
consists NNS B-NP O
of IN B-PP O
the DT B-NP B-DEF
beginning NN I-NP I-DEF
of IN B-PP I-DEF
each DT B-NP I-DEF
string VBG I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
training NN I-NP I-DEF
set VBD I-NP I-DEF
. . O O

For IN B-PP O
each DT B-NP O
question NN I-NP O
k NN B-VP O
we PRP B-NP O
obtained VBD B-VP O
three CD B-NP O
sets NNS I-NP O
VKm NNP B-PP O
.k NNP B-NP O
, , O O
VKXS NNP B-NP O
, , O O
k NN B-NP O
and CC I-NP O
VKCS NNP I-NP O
, , O O
k NN B-NP O
of IN B-PP O
( NNP B-NP O
pos NNS I-NP O
, , O O
assessment NN B-NP O
) : I-NP O
pairs NNS I-NP O
corresponding VBG O O
to TO B-PP O
the DT O O
three CD O O
search NN O O
methods NNS O O
, , O O
where WRB O O
pos NNS O B-TERM
is VBZ B-VP O
the DT O B-DEF
position NN O I-DEF
• : O I-DEF
of IN B-PP I-DEF
the DT O I-DEF
document NN O I-DEF
in IN B-PP I-DEF
the DT O I-DEF
ordered VBN O I-DEF
list NN O I-DEF
returned VBN B-VP I-DEF
by IN B-PP I-DEF
the DT O I-DEF
search NN O I-DEF
method NN O I-DEF
, , O O
and CC O O
assessment NN O B-TERM
is VBZ B-VP O
the DT O B-DEF
assessment NN O I-DEF
of IN B-PP I-DEF
one CD O I-DEF
participant JJ O I-DEF
. . O O

166 CD B-NP O
words NNS I-NP O
in IN B-PP O
a DT B-NP O
sentence NN I-NP O
, , O O
and CC O O
posi_v NNP B-NP B-TERM
represents NNS B-VP O
the DT B-NP B-DEF
region NN I-NP I-DEF
in IN B-PP I-DEF
which WDT B-NP I-DEF
a DT I-NP I-DEF
word NN I-NP I-DEF
lies NNS B-VP I-DEF
. . O O

GP NNP B-NP B-TERM
: : O O
A DT B-NP B-DEF
GP/ JJ I-NP I-DEF
is VBZ B-VP I-DEF
a DT B-NP I-DEF
phrase NN I-NP I-DEF
headed VBN B-VP I-DEF
by IN B-PP I-DEF
locational JJ B-NP I-DEF
noun NN I-NP I-DEF
or CC O I-DEF
locational JJ B-NP I-DEF
adjunct NN I-NP I-DEF
. . O O

The DT B-NP O
generation NN I-NP B-TERM
process NN I-NP I-TERM
consists NNS B-VP B-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
series NN I-NP I-DEF
of IN B-PP I-DEF
structure NN B-NP I-DEF
mappings NNS I-NP I-DEF
between IN B-PP I-DEF
adjacent NN B-NP I-DEF
strata NNS I-NP I-DEF
until IN B-PP I-DEF
the DT B-NP I-DEF
SMorph NNP I-NP I-DEF
stratum NN I-NP I-DEF
is VBZ B-VP I-DEF
reached VBN I-VP I-DEF
. . O O

In IN B-PP O
table JJ B-NP O
2 CD I-NP O
are VBP B-VP O
some DT B-NP O
example NN I-NP O
inputs NNS I-NP O
and CC I-NP O
outputs NNS I-NP O
, , O O
a DT B-NP O
1 CD I-NP B-TERM
represents NNS B-VP O
activation NN B-NP B-DEF
on IN B-PP I-DEF
an DT B-NP I-DEF
input NN I-NP I-DEF
or CC I-NP I-DEF
output NN I-NP I-DEF
node NN I-NP I-DEF
. . O O

REA NNP B-NP B-TERM
has VBZ B-VP O
a DT B-NP B-DEF
working NN I-NP I-DEF
implementation NN I-NP I-DEF
, , O I-DEF
which WDT B-NP I-DEF
includes VBZ B-VP I-DEF
the DT B-NP I-DEF
modules NNS I-NP I-DEF
described VBD B-VP I-DEF
in IN B-PP I-DEF
this DT B-NP I-DEF
paper NN I-NP I-DEF
, , O I-DEF
and CC O I-DEF
can MD B-VP I-DEF
engage VB I-VP I-DEF
in IN B-PP I-DEF
a DT B-NP I-DEF
variety NN I-NP I-DEF
of IN B-PP I-DEF
interactions NNS B-NP I-DEF
including VBG B-VP I-DEF
that IN B-NP I-DEF
in IN B-PP I-DEF
( NNP B-NP I-DEF
5 CD I-NP I-DEF
) CD I-NP I-DEF
. . O O

Topic NNP B-NP B-TERM
analysis NN I-NP I-TERM
consists VBZ B-VP O
of IN B-PP O
two CD B-NP B-DEF
main JJ I-NP I-DEF
tasks NNS I-NP I-DEF
: : O I-DEF
text JJ B-NP I-DEF
segmentation NN I-NP I-DEF
and CC I-NP I-DEF
topic JJ I-NP I-DEF
identification NN I-NP I-DEF
. . O O

The DT B-NP O
vector NN I-NP B-TERM
simply RB O O
consists VBZ B-VP B-DEF
of IN B-PP I-DEF
an DT B-NP I-DEF
ordered VBN I-NP I-DEF
list NN I-NP I-DEF
of IN B-PP I-DEF
terms NNS B-NP I-DEF
, , O O
and CC O O
therefore RB O O
, , O O
the DT B-NP O
contextual JJ I-NP O
cues NNS I-NP O
have VBP B-VP O
also RB I-VP O
disappeared VBN I-VP O
. . O O

The DT B-NP B-TERM
preferences NNS I-NP I-TERM
of IN B-PP I-TERM
an DT B-NP I-TERM
agent NN I-NP I-TERM
are VBP B-VP O
expressed VBN I-VP O
as IN B-PP O
functions NNS B-NP B-DEF
which WDT I-NP I-DEF
map NN I-NP I-DEF
states VBZ I-NP I-DEF
, , O I-DEF
represented VBN B-VP I-DEF
as IN B-PP I-DEF
sets NNS B-NP I-DEF
of IN B-PP I-DEF
attribute-value JJ B-NP I-DEF
pairs NNS I-NP I-DEF
, , O I-DEF
to TO B-PP I-DEF
real JJ B-NP I-DEF
numbers NNS I-NP I-DEF
; : O O
an DT B-NP O
overall JJ I-NP O
utility NN I-NP O
function NN I-NP O
, , O O
which WDT B-NP O
consists NNS B-VP O
of IN B-PP O
the DT O O
weighted VBN O O
sum NN O O
of IN B-PP O
the DT O O
individual JJ O O
functions NNS O O
, , O O
expresses NNS O O
the DT O O
utility NN O O
of IN B-PP O
reaching VBG B-VP O
the DT O O
state NN O O
depicted VBD B-VP O
by IN B-PP O
a DT O O
certain JJ O O
configuration NN O O
of IN O O
attributes NNS O O
, , O O
according VBG O O
to TO O O
the DT O O
results NNS O O
of IN O O
the DT O O
multi-attribute JJ O O
utility NN O O
theory NN O O
( : O O
Haddawy NNP O O
and CC O O
Hanks NNP O O
, , O O
1998 CD O O
) : O O
. . O O

Conventional NNP B-NP B-DEF
parsing NN I-NP I-DEF
techniques NNS I-NP I-DEF
based VBN B-VP I-DEF
on IN B-PP I-DEF
Machine NNP B-NP I-DEF
Learning NNP I-NP I-DEF
framework NN I-NP I-DEF
, , O O
such JJ B-PP O
as IN I-PP O
Decision NNP B-NP B-TERM
Trees NNP I-NP I-TERM
and CC O O
Maximum NNP B-NP B-TERM
Entropy NNP I-NP I-TERM
Models NNP I-NP I-TERM
, , O O
have VBP B-VP O
difficulty NN B-NP O
in IN B-PP O
selecting NN B-VP O
useful JJ B-NP O
features NNS I-NP O
as IN O O
well RB O O
as IN O O
finding NN B-VP O
appropriate NN B-NP O
combination NN I-NP O
of IN B-PP O
selected VBN B-NP O
features NNS I-NP O
. . O O

A DT B-NP O
thesaurus NN I-NP B-TERM
tree NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
hierarchically RB I-NP I-DEF
organized VBN I-NP I-DEF
lexicon NN I-NP I-DEF
where WRB O I-DEF
leaf NN B-NP I-DEF
nodes VBZ B-VP I-DEF
encode NN B-NP I-DEF
lexical JJ I-NP I-DEF
data NNS I-NP I-DEF
21 CD O I-DEF
( CD B-NP I-DEF
i.e. NNP I-NP I-DEF
, , O I-DEF
words NNS B-NP I-DEF
) : O I-DEF
and CC O I-DEF
internal JJ B-NP I-DEF
nodes NNS I-NP I-DEF
represent VBP B-VP I-DEF
abstract NN B-NP I-DEF
semantic JJ I-NP I-DEF
classes NNS I-NP I-DEF
. . O O

Content-based JJ B-NP B-TERM
measures NNS I-NP I-TERM
increase NN B-VP B-DEF
the DT B-NP I-DEF
correlation NN I-NP I-DEF
of IN B-PP I-DEF
rankings NNS B-NP I-DEF
induced VBN B-VP I-DEF
by IN B-PP I-DEF
synonymous JJ B-NP I-DEF
ground NN I-NP I-DEF
truths NNS I-NP I-DEF
, , O I-DEF
and CC O I-DEF
exhibit NN B-VP I-DEF
other JJ B-NP I-DEF
desirable JJ I-NP I-DEF
properties NNS I-NP I-DEF
. . O O

The DT B-NP B-DEF
most RBS I-NP I-DEF
basic JJ I-NP I-DEF
metric JJ I-NP I-DEF
for IN B-PP I-DEF
patterns NNS B-NP I-DEF
with IN B-PP I-DEF
symbolic JJ B-NP I-DEF
features NNS I-NP I-DEF
is VBZ B-VP O
the DT B-NP O
Overlap NNP I-NP B-TERM
metric JJ I-NP I-TERM
given VBN B-VP O
in IN B-PP O
equation NN B-NP O
1 CD I-NP O
; : O O
where WRB O O
A DT B-NP O
( JJ I-NP O
X NNP I-NP O
, , O O
Y NNP B-NP O
) NNP I-NP O
is VBZ B-VP O
the DT B-NP O
distance NN I-NP O
between IN B-PP O
patterns NNS B-NP O
X NNP I-NP O
and CC I-NP O
Y NNP I-NP O
, , O O
represented VBD B-VP O
by IN B-PP O
n NN O O
features NNS O O
, , O O
wi VBP O O
is VBZ B-VP O
a DT O O
weight NN O O
for IN B-PP O
feature NN O O
i PRP O O
, , O O
and CC O O
5 CD O O
is VBZ O O
the DT O O
distance NN O O
per IN B-PP O
feature NN O O
. . O O

The DT B-NP O
MATE NNP I-NP B-TERM
markup NN I-NP I-TERM
framework NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
conceptual JJ I-NP I-DEF
model NN I-NP I-DEF
which WDT I-NP I-DEF
basically RB O I-DEF
prescribes VBZ B-VP I-DEF
( : B-NP I-DEF
i PRP I-NP I-DEF
) VBP O I-DEF
how WRB O I-DEF
files NNS B-NP I-DEF
are VBP B-VP I-DEF
structured VBN I-VP I-DEF
, , O I-DEF
for IN B-PP I-DEF
instance NN B-NP I-DEF
to TO B-VP I-DEF
enable JJ I-VP I-DEF
multi-level NN B-NP I-DEF
annotation NN I-NP I-DEF
, , O I-DEF
( : B-NP I-DEF
ii NN I-NP I-DEF
) : O I-DEF
how WRB O I-DEF
tag NN B-NP I-DEF
sets VBZ B-VP I-DEF
arc NN O I-DEF
; : O I-DEF
represented VBD B-VP I-DEF
in IN B-PP I-DEF
terms NNS O I-DEF
of IN B-PP I-DEF
elements NNS O I-DEF
and CC O I-DEF
attributes NNS B-VP I-DEF
, , O I-DEF
and CC O I-DEF
( : O I-DEF
iii NN O I-DEF
) : B-VP I-DEF
how WRB O I-DEF
to TO B-VP I-DEF
provide VB I-VP I-DEF
essential JJ O I-DEF
information NN O I-DEF
on IN B-PP I-DEF
markup NN O I-DEF
, , O I-DEF
semantics NNS O I-DEF
, , O I-DEF
coding VBG O I-DEF
purpose NN O I-DEF
etc NN O I-DEF
. . O O

POS NNS B-NP B-TERM
tagging VBG I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
useful JJ I-NP I-DEF
first JJ I-NP I-DEF
step NN I-NP I-DEF
in IN B-PP I-DEF
text NN B-NP I-DEF
analysis NN I-NP I-DEF
, , O I-DEF
but CC O I-DEF
also RB O I-DEF
a DT B-NP I-DEF
prototypical JJ I-NP I-DEF
benchmark NN I-NP I-DEF
task NN I-NP I-DEF
for IN B-PP I-DEF
the DT B-NP I-DEF
type NN I-NP I-DEF
of IN B-PP I-DEF
disambiguation NN B-NP I-DEF
problems NNS I-NP I-DEF
which WDT I-NP I-DEF
is VBZ B-VP I-DEF
paramount NN O I-DEF
in IN B-PP I-DEF
natural JJ B-NP I-DEF
language NN I-NP I-DEF
processing NN I-NP I-DEF
: : O I-DEF
assigning VBG B-VP I-DEF
one CD B-NP I-DEF
of IN B-PP I-DEF
a DT O I-DEF
set NN O I-DEF
of IN B-PP I-DEF
possible JJ O I-DEF
labels NNS O I-DEF
to TO B-PP I-DEF
a DT O I-DEF
linguistic JJ O I-DEF
object NN O I-DEF
given VBN B-VP I-DEF
different JJ O I-DEF
information NN O I-DEF
sources NNS O I-DEF
derived VBD B-VP I-DEF
from IN B-PP I-DEF
the DT O I-DEF
linguistic JJ O I-DEF
context NN O I-DEF
. . O O

that DT B-PP O
similar JJ B-NP O
words NNS I-NP O
occur VBP B-VP O
in IN B-PP O
similar JJ B-NP O
contexts NNS I-NP O
, , O O
I PRP B-NP O
formalise VBP B-VP O
this DT B-NP O
in IN B-PP O
a DT B-NP O
slightly RB I-NP O
different JJ I-NP O
way NN I-NP O
: : O O
each DT B-NP O
word NN I-NP O
defines VBZ B-VP O
a DT B-NP O
probability NN I-NP B-TERM
distribution NN I-NP I-TERM
over IN B-PP I-TERM
all DT B-NP I-TERM
contexts NNS I-NP I-TERM
, , O O
namely RB O O
the DT B-NP B-DEF
probability NN I-NP I-DEF
of IN B-PP I-DEF
the DT O I-DEF
context NN O I-DEF
given VBN B-VP I-DEF
the DT O I-DEF
word NN O I-DEF
. . O O

We PRP B-NP O
collected VBD B-VP O
four CD B-NP O
measures NNS I-NP O
of IN B-PP O
performance NN B-NP O
: : O O
• : B-NP O
Recognition NNP I-NP O
