-DOCSTART- -X- -X- O

The DT B-NP O
degree NN I-NP B-TERM
of IN B-PP I-TERM
polysemy NN B-NP I-TERM
is VBZ B-VP O
defined VBN I-VP O
as RB B-PP O
the DT B-NP B-DEF
average JJ I-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
senses NNS B-NP I-DEF
of IN B-PP I-DEF
words NNS B-NP I-DEF
. . O O

We PRP B-NP O
assert VBP B-VP O
that IN B-PP O
these DT B-NP O
N-V JJ I-NP O
links NNS I-NP O
are VBP B-VP O
especially RB O O
relevant JJ O O
for IN B-PP O
index NN B-NP O
expansion NN I-NP O
in IN B-PP O
IR NNP B-NP O
systems NNS I-NP O
( : I-NP O
Fabre NNP I-NP O
and CC I-NP O
S~billot JJ I-NP O
, , O O
1999 CD B-NP O
) : I-NP O
, , O O
and CC O O
what WP B-NP O
we PRP I-NP O
call VBP B-VP O
a DT B-NP O
relevant JJ I-NP B-TERM
N-V NN I-NP I-TERM
pair NN I-NP I-TERM
afterwards NNS O O
in IN B-PP O
the DT B-NP O
paper NN I-NP O
is VBZ B-VP O
a DT O B-DEF
pair NN O I-DEF
composed VBN B-VP I-DEF
of IN B-PP I-DEF
a DT O I-DEF
N NNP O I-DEF
and CC O I-DEF
a DT O I-DEF
V NNP O I-DEF
which WDT O I-DEF
are VBP B-VP I-DEF
related VBN I-VP I-DEF
by IN B-PP I-DEF
one CD O I-DEF
of IN B-PP I-DEF
the DT O I-DEF
four CD O I-DEF
semantic JJ O I-DEF
relations NNS O I-DEF
defined VBN B-VP I-DEF
in IN B-PP I-DEF
the DT O I-DEF
qualia NN O I-DEF
structure NN O I-DEF
in IN B-PP I-DEF
GL NNP O I-DEF
./0 -NONE- O I-DEF

In IN B-PP O
Figure NNP B-NP O
6 CD I-NP O
, , O O
acceptable JJ B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
sum NN I-NP I-DEF
of IN B-PP I-DEF
perfect NN B-NP I-DEF
and CC I-NP I-DEF
ok NN I-NP I-DEF
scores NNS I-NP I-DEF
, , O O
s NNS B-VP O
Figure NNP B-NP O
6 CD I-NP O
shows VBZ B-VP O
the DT B-NP O
results NNS I-NP O
of IN B-PP O
the DT B-NP O
intra-site JJ I-NP O
and CC I-NP O
inter-site JJ I-NP O
evaluations NNS I-NP O
. . O O

Maximum NNP B-NP B-TERM
entropy NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
technique NN I-NP I-DEF
for IN B-PP I-DEF
automatically RB B-VP I-DEF
acquiring VBG I-VP I-DEF
knowledge NN B-NP I-DEF
from IN B-PP I-DEF
incomplete JJ B-NP I-DEF
information NN I-NP I-DEF
, , O I-DEF
without IN B-PP I-DEF
making VBG B-VP I-DEF
any DT B-NP I-DEF
unsubstantiated JJ I-NP I-DEF
assumptions NNS I-NP I-DEF
. . O O

For IN B-PP O
the DT B-NP O
keywords NNS I-NP O
of IN B-PP O
length NN B-NP O
3 CD I-NP O
,4 -NONE- I-NP O
, , O O
and CC O O
5 CD B-NP O
, , O O
each DT B-NP O
keyword NN I-NP O
is VBZ B-VP O
divided VBN I-VP O
into IN B-PP O
two CD B-NP O
parts NNS I-NP O
X NNP I-NP O
and CC I-NP O
Y. NNP I-NP O
X NNP I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
candidate NN I-NP I-DEF
of IN B-PP I-DEF
proper NN B-NP I-DEF
name NN I-NP I-DEF
and CC O O
17 CD B-NP O
Y NNP I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
candidate NN I-NP I-DEF
of IN B-PP I-DEF
organization NN O I-DEF
type NN O I-DEF
. . O O

Learning NNP B-VP B-TERM
: : B-NP O
Once NNP I-NP B-DEF
the DT I-NP I-DEF
search NN I-NP I-DEF
ends VBZ B-VP I-DEF
, , O I-DEF
the DT B-NP I-DEF
weight NN I-NP I-DEF
vectors NNS I-NP I-DEF
w~ -NONE- O I-DEF
and CC O I-DEF
w~ NNP B-NP I-DEF
are VBP B-VP I-DEF
updated VBN I-VP I-DEF
accordingly RB O I-DEF
. . O O

Instead RB O O
, , O O
kNN NNP B-NP B-TERM
performs NNS B-VP B-DEF
online VBP B-NP I-DEF
scoring VBG I-NP I-DEF
to TO B-VP I-DEF
find VB I-VP I-DEF
the DT B-NP I-DEF
training NN I-NP I-DEF
patterns VBZ I-NP I-DEF
that IN I-NP I-DEF
are VBP B-VP I-DEF
nearest JJS I-VP I-DEF
to TO B-PP I-DEF
a DT B-NP I-DEF
test NN I-NP I-DEF
pattern NN I-NP I-DEF
and CC O I-DEF
makes VBZ B-VP I-DEF
the DT B-NP I-DEF
decision NN I-NP I-DEF
based VBN B-VP I-DEF
on IN B-PP I-DEF
the DT B-NP I-DEF
statistical JJ I-NP I-DEF
presumption NN I-NP I-DEF
that WDT B-PP I-DEF
patterns VBZ B-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
same JJ I-NP I-DEF
category NN I-NP I-DEF
have VBP B-VP I-DEF
similar JJ O I-DEF
feature NN O I-DEF
representations NNS O I-DEF
. . O O

4 LS B-NP O
A DT I-NP O
clause NN I-NP B-TERM
could MD B-VP O
be VB I-VP O
defined VBN I-VP O
as IN B-PP O
`` `` O O
a DT B-NP B-DEF
group NN I-NP I-DEF
of IN B-PP I-DEF
words NNS B-NP I-DEF
containing VBG B-VP I-DEF
a DT B-NP I-DEF
verb NN I-NP I-DEF
`` `` I-NP O
. . O O

The DT B-NP O
learning NN I-NP O
algorithm NN O O
we PRP B-NP O
use VBP B-VP O
is VBZ I-VP O
a DT B-NP O
variant JJ I-NP O
of IN B-PP O
the DT B-NP O
Insideutside NNP I-NP O
algorithm NN I-NP B-TERM
that WDT I-NP O
induces VBZ B-VP B-DEF
grammars NNS B-NP I-DEF
expressed VBN B-VP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
Probabilistic NNP I-NP I-DEF
Lexicalized NNP I-NP I-DEF
Tree NNP I-NP I-DEF
Insertion NNP I-NP I-DEF
Grammar NNP I-NP I-DEF
representation NN I-NP I-DEF
( : I-NP O
Schabes NNP I-NP O
and CC I-NP O
Waters NNP I-NP O
, , O O
1993 CD B-NP O
; : O O
Hwa NNP B-NP O
, , O O
1998 CD O O
) : O O
. . O O

Roelofs NNS B-NP O
[ VBP I-NP O
1996 CD I-NP O
, , O O
p. NNP O O
308 CD B-NP O
] CD I-NP O
describes NNS B-VP O
a DT B-NP O
'lemma' JJ I-NP B-TERM
as IN B-PP O
a DT B-NP B-DEF
representation NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
meaning NN I-NP I-DEF
and CC O I-DEF
the DT B-NP I-DEF
syntactic JJ I-NP I-DEF
properties NNS I-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
word NN I-NP I-DEF
, , O O
and CC O O
the DT B-NP O
task NN I-NP O
of IN B-PP O
lemma NN B-NP B-TERM
retrieval NN I-NP I-TERM
as IN B-PP O
a DT O B-DEF
crucial JJ O I-DEF
step NN O I-DEF
in IN B-PP I-DEF
the DT O I-DEF
process NN O I-DEF
of IN B-PP I-DEF
grammatical JJ O I-DEF
encoding NN O I-DEF
, , O O
where WRB O O
buildsituations NNS O O
of IN B-PP O
utterance NN O O
. . O O

The DT B-NP O
Penn NNP I-NP B-TERM
Treebank NNP I-NP I-TERM
for IN B-PP O
example NN B-NP O
consists NNS B-VP B-DEF
of IN B-PP I-DEF
trees NNS B-NP I-DEF
with IN B-PP I-DEF
an DT B-NP I-DEF
additional JJ I-NP I-DEF
coindexation NN I-NP I-DEF
relation NN I-NP I-DEF
, , O O
Negra NNP B-NP O
allows VBZ B-VP O
crossing VBG I-VP O
branches NNS B-NP O
and CC B-PP O
in IN I-PP O
Verbmobil NNP B-NP O
, , O O
an DT B-NP O
element NN I-NP O
( : B-VP O
a DT B-NP O
tree-like JJ I-NP O
structure NN I-NP O
) : I-NP O
in IN B-PP O
the DT O O
corpus NN O O
might MD B-VP O
contain VB I-VP O
completely RB O O
disconnected VBN O O
nodes NNS O O
. . O O

Finally RB O O
, , O O
`` `` O O
history NN B-NP B-TERM
`` `` O O
represents VBZ B-VP B-DEF
whether IN O I-DEF
NJFun NNP B-NP I-DEF
had VBD B-VP I-DEF
trouble JJ B-NP I-DEF
understanding NN B-VP I-DEF
the DT B-NP I-DEF
user NN I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
earlier JJR I-NP I-DEF
part NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
conversation NN I-NP I-DEF
( : I-NP I-DEF
bad=0 -NONE- I-NP I-DEF
, , O I-DEF
good=l JJ B-NP I-DEF
) NN I-NP I-DEF
. . O O

RSTTool NN B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
graphical JJ I-NP I-DEF
tool NN I-NP I-DEF
for IN B-PP I-DEF
annotating NN B-VP I-DEF
a DT B-NP I-DEF
text NN I-NP I-DEF
in IN B-PP I-DEF
terms NNS B-NP I-DEF
of IN B-PP I-DEF
its PRP$ B-NP I-DEF
rhetorical JJ I-NP I-DEF
structure NN I-NP I-DEF
. . O O

~b~ NN B-NP B-TERM
( `` I-NP O
/waimao/ JJ I-NP O
, , O O
appearance NN B-NP O
) : I-NP O
denotes NNS B-VP O
a DT B-NP B-DEF
relation NN I-NP I-DEF
between IN B-PP I-DEF
concepts NNS B-NP I-DEF
and CC I-NP I-DEF
relationships NNS I-NP I-DEF
. . O O

~Doc JJ B-NP B-TERM
denotes NNS B-VP O
the DT B-NP B-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
documents NNS B-NP I-DEF
. . O O

X NNP B-NP B-TERM
° : I-NP O
is VBZ B-VP O
the DT B-NP B-DEF
head NN I-NP I-DEF
of IN B-PP I-DEF
X NNP B-NP I-DEF
m NN I-NP I-DEF
and CC O I-DEF
the DT B-NP I-DEF
anchor NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
etree JJ I-NP I-DEF
. . O O

That DT B-NP O
is VBZ B-VP O
, , O O
the DT B-NP O
Text NNP I-NP B-TERM
Planner NNP I-NP I-TERM
would MD B-VP O
plan VB I-VP B-DEF
the DT B-NP I-DEF
content NN I-NP I-DEF
of IN B-PP I-DEF
Un+l JJ B-NP I-DEF
by IN B-PP I-DEF
aiming NN B-VP I-DEF
to TO I-VP I-DEF
realise VB I-VP I-DEF
a DT B-NP I-DEF
proposition NN I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
knowledge NN I-NP I-DEF
base NN I-NP I-DEF
which WDT I-NP I-DEF
mentions NNS B-VP I-DEF
an DT B-NP I-DEF
entity NN I-NP I-DEF
which WDT I-NP I-DEF
is VBZ B-VP I-DEF
salient NN O I-DEF
in IN B-PP I-DEF
Un NNP O I-DEF
. . O O

New NNP B-NP O
words NNS I-NP O
are VBP B-VP O
easily RB I-VP O
constructed VBN I-VP O
by IN B-PP O
combining NN B-VP O
morphemes NNS B-NP O
and CC O O
their PRP$ B-NP O
meanings NNS I-NP B-TERM
are VBP B-VP O
the DT B-NP B-DEF
semantic JJ I-NP I-DEF
composition NN I-NP I-DEF
of IN B-PP I-DEF
morpheme NN B-NP I-DEF
components NNS I-NP I-DEF
. . O O

In IN B-PP O
a DT B-NP O
similar JJ I-NP O
way NN I-NP O
, , O O
Wpit NNP B-NP B-TERM
denotes VBZ B-VP O
TF*IDF JJ B-NP B-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
term NN I-NP I-DEF
t NN I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
i-th JJ I-NP I-DEF
paragraph NN I-NP I-DEF
. . O O

3 LS B-NP O
A DT I-NP O
Rule-based JJ I-NP O
System NN I-NP O
for IN B-PP O
Question NNP B-NP O
Answering NNP I-NP O
Quarc NNP I-NP B-TERM
( NNP I-NP I-TERM
QUestion NNP I-NP I-TERM
Answering NNP I-NP I-TERM
for IN B-PP I-TERM
Reading NNP B-NP I-TERM
Comprehension NNP I-NP I-TERM
) NNP I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
rule-based JJ I-NP I-DEF
system NN I-NP I-DEF
that WDT I-NP I-DEF
uses VBZ B-VP I-DEF
lexical JJ B-NP I-DEF
and CC I-NP I-DEF
semantic JJ I-NP I-DEF
heuristics NNS I-NP I-DEF
to TO B-VP I-DEF
look VB I-VP I-DEF
for IN B-PP I-DEF
evidence NN B-NP I-DEF
that IN B-PP I-DEF
a DT B-NP I-DEF
sentence NN I-NP I-DEF
contains VBZ B-VP I-DEF
the DT O I-DEF
answer NN O I-DEF
to TO B-PP I-DEF
a DT O I-DEF
question NN O I-DEF
. . O O

Quarc NNP B-NP B-TERM
uses VBZ B-VP B-DEF
heuristic JJ B-NP I-DEF
rules NNS I-NP I-DEF
that WDT I-NP I-DEF
look NN B-VP I-DEF
for IN B-PP I-DEF
lexical JJ B-NP I-DEF
and CC I-NP I-DEF
semantic JJ I-NP I-DEF
clues NNS I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
question NN I-NP I-DEF
and CC O I-DEF
the DT B-NP I-DEF
story NN I-NP I-DEF
. . O O

The DT B-NP O
result NN I-NP O
of IN B-PP O
the DT B-NP O
linearization NN I-NP B-TERM
phase NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
word NN I-NP I-DEF
lattice NN I-NP I-DEF
specifying VBG B-VP I-DEF
the DT B-NP I-DEF
sequence NN I-NP I-DEF
of IN B-PP I-DEF
words NNS B-NP I-DEF
that WDT I-NP I-DEF
make VBP B-VP I-DEF
up RP O I-DEF
the DT B-NP I-DEF
resulting VBG I-NP I-DEF
sentence NN I-NP I-DEF
and CC O I-DEF
the DT B-NP I-DEF
points NNS I-NP I-DEF
of IN B-PP I-DEF
ambiguity NN B-NP I-DEF
where WRB O I-DEF
different JJ O I-DEF
generation NN O I-DEF
paths NNS O I-DEF
are VBP B-VP I-DEF
taken VBN I-VP I-DEF
. . O O

1 LS O O
. . O O
2 CD O O
Grounding NNP B-NP O
and CC O O
Common NNP B-NP O
Ground NNP I-NP O
Units NNP I-NP O
Grounding NNP I-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
process NN I-NP I-DEF
by IN B-PP I-DEF
which WDT B-NP I-DEF
information NN I-NP I-DEF
contributed VBD B-VP I-DEF
by IN B-PP I-DEF
participants NNS B-NP I-DEF
in IN B-PP I-DEF
interaction NN B-NP I-DEF
is VBZ B-VP I-DEF
taken VBN I-VP I-DEF
to TO I-VP I-DEF
have VB I-VP I-DEF
entered VBN I-VP I-DEF
the DT B-NP I-DEF
' NNP I-NP I-DEF
common JJ I-NP I-DEF
ground NN I-NP I-DEF
' '' I-NP I-DEF
, , I-NP I-DEF
or CC I-NP I-DEF
mutual JJ I-NP I-DEF
knowledge NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
participants NNS I-NP I-DEF
( : I-NP O
Clark NNP I-NP O
& CC I-NP O
Schaefer NNP I-NP O
1989 CD I-NP O
, , O O
Clark NNP O O
1996 CD O O
, , O O
Traum NNP O O
1994 CD O O
) CD O O
. . O O

MIMIC NNP B-NP B-TERM
currently RB O O
utilizes VBZ B-VP B-DEF
templatedriven VBN I-VP I-DEF
text NN B-NP I-DEF
generation NN I-NP I-DEF
, , O I-DEF
and CC O I-DEF
passes NNS B-VP I-DEF
on IN B-PP I-DEF
text NN B-NP I-DEF
strings NNS I-NP I-DEF
to TO B-PP I-DEF
a DT B-NP I-DEF
stand-alone NN I-NP I-DEF
TTS NNP I-NP I-DEF
system NN I-NP I-DEF
. . O O

We PRP B-NP O
will MD B-VP O
take VB I-VP O
them PRP B-NP O
to TO B-VP O
be VB I-VP O
of IN B-PP O
the DT B-NP O
form NN I-NP O
n NN I-NP O
crn NN I-NP O
, , O O
where WRB O O
n NN B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
positive JJ I-NP I-DEF
natural JJ I-NP I-DEF
number NN I-NP I-DEF
. . O O

hk NN B-NP O
covers NNS I-NP O
s VBZ B-VP O
) : O O
, , O O
we PRP B-NP O
have VBP B-VP O
PCai NNP B-NP O
( NNP I-NP O
s VBZ I-NP O
) : O O
• : O O
o~ JJ O O
I PRP B-NP O
hk VBP B-VP O
) : B-NP O
= : O O
pc NN B-NP O
+ : I-NP O
O NNP I-NP O
`` `` O O
nc NN B-NP O
Pc NN I-NP O
-tnc NN I-NP O
( : I-NP O
14 CD I-NP O
) CD O O
where WRB O O
Pc NNP O B-TERM
and CC O O
ne NN O B-TERM
are VBP B-VP O
the DT O B-DEF
number NN O I-DEF
of IN B-PP I-DEF
positive JJ O I-DEF
and CC O I-DEF
negative JJ O I-DEF
examples NNS O I-DEF
covered VBN B-VP I-DEF
by IN B-PP I-DEF
hk NN O I-DEF
respectively RB O I-DEF
. . O O

One CD B-NP O
of IN B-PP O
the DT B-NP O
attributes NNS I-NP O
is VBZ B-VP O
the DT B-NP O
analytic JJ I-NP B-TERM
function NN I-NP I-TERM
that WDT I-NP O
expresses VBZ B-VP B-DEF
the DT B-NP I-DEF
syntactic JJ I-NP I-DEF
function NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
word NN I-NP I-DEF
. . O O

A DT B-NP O
good JJ I-NP B-TERM
embedding NN I-NP I-TERM
is VBZ B-VP O
one CD B-NP B-DEF
satisfying VBG B-VP I-DEF
all DT B-NP I-DEF
the DT I-NP I-DEF
following VBG I-NP I-DEF
conditions NNS I-NP I-DEF
: : O I-DEF
strative JJ O I-DEF
or CC O I-DEF
a DT B-NP I-DEF
bridging NN I-NP I-DEF
description NN I-NP I-DEF
( : B-VP O
as IN O O
defined VBN B-VP O
in IN B-PP O
( NNP B-NP O
Poesio NNP I-NP O
et NN I-NP O
al NN I-NP O
. . O O
, , O O
1997 CD B-NP O
) : I-NP O
) CD I-NP O
. . O O

Response NN B-NP B-TERM
Complexity NN I-NP I-TERM
: : O O
There EX B-NP B-DEF
is VBZ B-VP I-DEF
a DT B-NP I-DEF
reward NN I-NP I-DEF
and CC O I-DEF
a DT B-NP I-DEF
punishment NN I-NP I-DEF
associated VBN B-VP I-DEF
with IN B-PP I-DEF
each DT B-NP I-DEF
system NN I-NP I-DEF
response NN I-NP I-DEF
that WDT I-NP I-DEF
reflects VBZ B-VP I-DEF
the DT B-NP I-DEF
complexity NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
content NN I-NP I-DEF
and CC I-NP I-DEF
realization NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
system NN I-NP I-DEF
responses NNS I-NP I-DEF
. . O O

o NN B-PP O
Entities NNS B-NP B-TERM
, , O O
representing VBG B-VP B-DEF
objects NNS B-NP I-DEF
( : B-PP I-DEF
individuals NNS B-NP I-DEF
) VBP I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
world NN I-NP I-DEF
. . O O

In IN B-PP O
Figure NNP B-NP O
3 CD I-NP O
, , O O
it PRP B-NP O
was VBD B-VP O
not RB O O
necessary JJ O O
for IN O O
the DT B-NP O
application NN I-NP O
to TO B-VP O
specify VB I-VP O
that IN O O
the DT B-NP O
conjunction NN I-NP O
of IN B-PP O
two CD B-NP O
noun JJ I-NP O
phrases NNS I-NP O
is VBZ B-VP O
a DT B-NP O
parallel NN I-NP O
noun NN I-NP O
phrase NN I-NP O
, , O O
nor CC O O
that IN B-NP O
component NN I-NP B-TERM
noun NN I-NP I-TERM
phrases NNS I-NP I-TERM
( : B-VP O
proper NN B-NP B-DEF
nouns NNS I-NP I-DEF
, , O I-DEF
pronouns NNS B-NP I-DEF
, , O I-DEF
and CC O I-DEF
possessives NNS O I-DEF
) : O O
should MD B-VP O
not RB I-VP O
, , I-VP O
contain VBP I-VP O
an DT O O
article NN O O
. . O O

The DT B-NP O
architecture NN I-NP B-TERM
of IN B-PP I-TERM
the DT B-NP I-TERM
argument NN I-NP I-TERM
generator NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
typical JJ I-NP I-DEF
pipelined VBN I-NP I-DEF
architecture NN I-NP I-DEF
comprising NN B-VP I-DEF
a DT B-NP I-DEF
discourse NN I-NP I-DEF
planner NN I-NP I-DEF
, , O I-DEF
a DT B-NP I-DEF
microplanner NN I-NP I-DEF
and CC O I-DEF
a DT B-NP I-DEF
sentence NN I-NP I-DEF
real NN I-NP I-DEF
izer NN I-NP I-DEF
. . O O

Consequently RB O O
, , O O
the DT B-NP B-TERM
Bayes NNP I-NP I-TERM
optimal JJ I-NP I-TERM
prediction NN I-NP I-TERM
is VBZ B-VP O
given VBN I-VP O
by IN B-PP O
: : O O
h JJ B-NP B-DEF
( NN I-NP I-DEF
x NN I-NP I-DEF
) : I-NP I-DEF
= : O I-DEF
argmaxteLH~n=l JJ B-NP I-DEF
Pr NNP I-NP I-DEF
( NNP I-NP I-DEF
xill NN I-NP I-DEF
) : I-NP I-DEF
Pr NNP I-NP I-DEF
( : I-NP I-DEF
1 CD I-NP I-DEF
) CD I-NP I-DEF
, , O I-DEF
where WRB O I-DEF
Pr NNP B-NP I-DEF
( NNP I-NP I-DEF
1 CD I-NP I-DEF
) CD I-NP I-DEF
denotes NNS B-VP I-DEF
the DT B-NP I-DEF
prior JJ I-NP I-DEF
probability NN I-NP I-DEF
of IN B-PP I-DEF
l NN B-NP I-DEF
( : O I-DEF
the DT B-NP I-DEF
fraction NN I-NP I-DEF
of IN B-PP I-DEF
examples NNS B-NP I-DEF
labeled VBN B-VP I-DEF
l NN B-NP I-DEF
) : I-NP I-DEF
and CC O I-DEF
Pr NNP O I-DEF
( NNP O I-DEF
xill NN O I-DEF
) : O I-DEF
are VBP B-VP I-DEF
the DT O I-DEF
conditional JJ O I-DEF
feature NN O I-DEF
probabilities NNS O I-DEF
( : O I-DEF
the DT O I-DEF
fraction NN O I-DEF
of IN B-PP I-DEF
the DT O I-DEF
examples NNS O I-DEF
labeled VBD B-VP I-DEF
l NN O I-DEF
in IN B-PP I-DEF
which WDT O I-DEF
the DT O I-DEF
ith NN O I-DEF
feature NN O I-DEF
has VBZ B-VP I-DEF
value NN O I-DEF
xi NN O I-DEF
) : O I-DEF
. . O O

number NN B-NP O
of IN B-PP O
occurrences NNS B-NP O
of IN B-PP O
W NNP B-NP O
in IN B-PP O
C NNP B-NP O
x NN I-NP O
• : B-PP O
e0e NNP B-NP O
IGx NNP I-NP O
) NNP I-NP O
= NNP O O
length NN B-NP B-TERM
of IN B-PP I-TERM
Cx NNP B-NP I-TERM
which WDT I-NP O
is VBZ B-VP O
the DT B-NP B-DEF
general JJ I-NP I-DEF
language NN I-NP I-DEF
probability NN I-NP I-DEF
for IN B-PP I-DEF
word NN O I-DEF
W NNP O I-DEF
in IN B-PP I-DEF
language NN O I-DEF
x NN O I-DEF
. . O O
number NN O O
of IN B-PP O
occurrences NNS O O
of IN B-PP O
W NNP O O
in IN O O
D NNP O O
• NNP O O
e NN O O
( : O O
WlD NNP O O
) : O O
= : O O
length NN O O
of IN O O
D NNP O O
In NNP O O
principle NN O O
, , O O
any DT O O
large JJ O O
corpus NN O O
Cx NNP O O
that IN O O
is VBZ B-VP O
representative JJ O O
of IN O O
language NN O O
x NN O O
can MD B-VP O
be VB I-VP O
used VBN I-VP O
in IN O O
computing NN B-VP O
the DT O O
general JJ O O
language NN O O
probabilities NNS O O
. . O O

2 LS B-NP O
inforrnPositive NNP I-NP B-TERM
( NNP I-NP I-TERM
p=v NNP I-NP I-TERM
) NNP I-NP I-TERM
: : O O
user NN B-NP B-DEF
confirms NNS B-VP I-DEF
that WDT O I-DEF
the DT B-NP I-DEF
value NN I-NP I-DEF
of IN B-PP I-DEF
parameter NN B-NP I-DEF
p NN I-NP I-DEF
is VBZ B-VP I-DEF
v NN O I-DEF
. . O O
p NN B-NP O
E NNP I-NP O
params NNS I-NP O
( : O O
AD NNP B-NP O
) : B-VP O
U NNP B-NP O
{ : I-NP O
aTask NNP I-NP O
} : I-NP O
. . O O

G-TAG JJ B-NP B-TERM
thus RB O O
seems VBZ B-VP O
a DT B-NP B-DEF
good JJ I-NP I-DEF
candidate NN I-NP I-DEF
for IN B-PP I-DEF
producing VBG B-VP I-DEF
technical JJ B-NP I-DEF
documentation NN I-NP I-DEF
complying VBG I-NP I-DEF
with IN B-PP I-DEF
the DT B-NP I-DEF
constraints NNS I-NP I-DEF
of IN B-PP I-DEF
an DT B-NP I-DEF
( NN I-NP I-DEF
EM NNP I-NP I-DEF
) NNP I-NP I-DEF
CL NNP I-NP I-DEF
. . O O

This DT B-NP O
can MD B-VP O
be VB I-VP O
computed VBN I-VP O
for IN B-PP O
given VBN B-NP O
word-pair JJ I-NP O
type NN I-NP O
( : I-NP O
wl NN I-NP O
, , O O
w2 NNP B-NP O
) NNP I-NP O
by IN B-PP O
recording NN B-VP O
each DT B-NP O
word-pair JJ I-NP O
token NN I-NP O
( : I-NP O
wl NN I-NP O
, , O O
w2 NNP B-NP O
, , O O
d VBD B-VP O
) : B-NP O
in IN B-PP O
a DT B-NP O
corpus NN I-NP O
, , O O
where WRB O O
d JJ B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
distance NN I-NP I-DEF
or CC I-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
intervening VBG O I-DEF
words NNS O I-DEF
. . O O

Using VBG B-VP O
XML NNP B-NP O
properties NNS I-NP O
, , O O
the DT B-NP O
grammar NN I-NP O
has VBZ B-VP O
easily RB B-NP O
access NN I-NP O
to TO B-PP O
all DT B-NP O
the DT I-NP O
levels NNS I-NP B-TERM
of IN B-PP I-TERM
the DT B-NP I-TERM
document NN I-NP I-TERM
( : I-NP O
word NN I-NP B-DEF
, , O I-DEF
tag NN B-NP I-DEF
, , O I-DEF
phrase NN B-NP I-DEF
, , O I-DEF
and CC O I-DEF
higher JJR B-NP I-DEF
structures NNS I-NP I-DEF
) : I-NP O
. . O O

`` `` O O
The DT B-NP O
relation NN I-NP O
of IN B-PP O
hyperonymy NN B-NP O
is VBZ B-VP O
generally RB I-VP O
regarded VBN I-VP O
as IN B-PP O
transitive JJ B-NP O
: : O O
If IN O B-DEF
A DT B-NP I-DEF
is VBZ B-VP I-DEF
a DT B-NP I-DEF
hyperonym NN I-NP I-DEF
of IN B-PP I-DEF
B NNP B-NP I-DEF
, , O I-DEF
and CC O I-DEF
B NNP B-NP I-DEF
is VBZ B-VP I-DEF
a DT B-NP I-DEF
hyperonym NN I-NP I-DEF
of IN B-PP I-DEF
C NNP B-NP I-DEF
, , O I-DEF
then RB O I-DEF
A DT O I-DEF
is VBZ B-VP I-DEF
a DT O I-DEF
hyperonym NN O I-DEF
of IN B-PP I-DEF
C NNP O I-DEF
. . O O
Following NNP B-VP O
common JJ O O
practice NN O O
, , O O
we PRP O O
call VBP B-VP O
A DT O O
a DT O O
direct JJ O B-TERM
hyperonym NN O I-TERM
of IN B-PP O
B NNP O O
, , O O
while IN O O
it PRP O O
is VBZ B-VP O
only RB O O
an DT O O
indirect JJ O O
hyperonym NN O O
of IN B-PP O
C. NNP O O
The NNP O O
same JJ O O
holds NNS O O
for IN B-PP O
the DT O O
inverse NN O O
relation NN O O
, , O O
hyponymy NN O O
. . O O

WIT NN B-NP B-TERM
features NNS B-VP B-DEF
an DT B-NP I-DEF
incremental JJ I-NP I-DEF
understanding NN I-NP I-DEF
mechanism NN I-NP I-DEF
that WDT I-NP I-DEF
enables VBZ B-VP I-DEF
robust MD B-NP I-DEF
utterance VB I-NP I-DEF
understanding NN I-NP I-DEF
and CC O I-DEF
realtime VB B-NP I-DEF
